"","scenario","sp.name","year","FI","ssb","rec","Yield"
"1237","PGY-Min_rcp45","Nor.pout",1994,1.29326465,89.22873,173.415,183.61828
"1238","PGY-Min_rcp45","Nor.pout",1995,0.7277371,160.57614,88.3115,231.894454
"1239","PGY-Min_rcp45","Nor.pout",1996,0.82572245,245.01284,121.218,156.22424
"1240","PGY-Min_rcp45","Nor.pout",1997,0.74697155,166.1471,37.9921,156.781548
"1241","PGY-Min_rcp45","Nor.pout",1998,0.60588335,198.22325,79.2273,73.980497
"1242","PGY-Min_rcp45","Nor.pout",1999,0.86846575,105.3018,112.487,92.388104
"1243","PGY-Min_rcp45","Nor.pout",2000,0.7485117,139.67954,51.1592,185.103762
"1244","PGY-Min_rcp45","Nor.pout",2001,0.28780255,183.1745,72.9102,64.358235
"1245","PGY-Min_rcp45","Nor.pout",2002,0.7289192,106.6846,42.5673,77.13822
"1246","PGY-Min_rcp45","Nor.pout",2003,0.933536375,59.4979,19.3656,24.569144
"1247","PGY-Min_rcp45","Nor.pout",2004,0.65050853,36.292,25.2027,13.487771
"1248","PGY-Min_rcp45","Nor.pout",2005,0,23.86979,57.4175,0.04144
"1249","PGY-Min_rcp45","Nor.pout",2006,0.862815205,48.74232,38.2544,46.529024
"1250","PGY-Min_rcp45","Nor.pout",2007,0,60.06158,52.3778,5.799451
"1251","PGY-Min_rcp45","Nor.pout",2008,0.4841404425,73.3772,87.4364,34.84358
"1252","PGY-Min_rcp45","Nor.pout",2009,0.4917373605,98.91465,94.3184,45.821459
"1253","PGY-Min_rcp45","Nor.pout",2010,1.03404665,178.45056,24.7261,131.191062
"1254","PGY-Min_rcp45","Nor.pout",2011,0.051916797,148.28922,53.3982,6.839861
"1255","PGY-Min_rcp45","Nor.pout",2012,0.0778698,72.5022,103.849,26.946185
"1256","PGY-Min_rcp45","Nor.pout",2013,0.775380635,82.5971,36.3479,82.179503
"1257","PGY-Min_rcp45","Nor.pout",2014,0.835226515,92.21023,126.105,44.189139
"1258","PGY-Min_rcp45","Nor.pout",2015,0.72108428,93.34529,76.0954,57.351168
"1259","PGY-Min_rcp45","Nor.pout",2016,1.01592866,157.82236,97.7589,60.202685
"1260","PGY-Min_rcp45","Nor.pout",2017,0.4107002405,86.55916,48.2253,33.940902
"1261","PGY-Min_rcp45","Nor.pout",2018,0.77114776,98.43368,120.05,36.151546
"1262","PGY-Min_rcp45","Nor.pout",2019,0.989817885,90.77101,180.08,97.554556
"1263","PGY-Min_rcp45","Nor.pout",2020,0.54,252.72134,91.7016,145.7728507
"1264","PGY-Min_rcp45","Nor.pout",2022,0.7,423.517,91.7016,139.199951
"1265","PGY-Min_rcp45","Nor.pout",2023,0.4186003355,137.936,91.7016,17.5948443
"1266","PGY-Min_rcp45","Nor.pout",2024,0,57.67845,91.7016,0
"1267","PGY-Min_rcp45","Nor.pout",2025,0,47.93788,87.9195,0
"1268","PGY-Min_rcp45","Nor.pout",2026,0,46.3336,84.9772,0
"1269","PGY-Min_rcp45","Nor.pout",2027,0,45.50566,83.4589,0
"1270","PGY-Min_rcp45","Nor.pout",2028,0,47.26348,86.6826,0
"1271","PGY-Min_rcp45","Nor.pout",2029,0,53.42151,91.7016,0
"1272","PGY-Min_rcp45","Nor.pout",2030,0.079265236,65.69679,91.7016,2.56203064
"1273","PGY-Min_rcp45","Nor.pout",2031,0.1728230215,77.79849,91.7016,6.91353534
"1274","PGY-Min_rcp45","Nor.pout",2032,0.230713788,85.90622,91.7016,10.40665998
"1275","PGY-Min_rcp45","Nor.pout",2033,0.2692499825,91.15448,91.7016,13.1716034
"1276","PGY-Min_rcp45","Nor.pout",2034,0.3002405985,95.47204,91.7016,15.6529407
"1277","PGY-Min_rcp45","Nor.pout",2035,0.318192703,98.58997,91.7016,17.2329592
"1278","PGY-Min_rcp45","Nor.pout",2036,0.327732056,100.21403,91.7016,18.1619601
"1279","PGY-Min_rcp45","Nor.pout",2037,0.3351553625,101.42984,91.7016,18.9124031
"1280","PGY-Min_rcp45","Nor.pout",2038,0.3415057605,102.44896,91.7016,19.5494745
"1281","PGY-Min_rcp45","Nor.pout",2039,0.346497993,103.24655,91.7016,20.0661882
"1282","PGY-Min_rcp45","Nor.pout",2040,0.3509977125,103.92838,91.7016,20.5360357
"1283","PGY-Min_rcp45","Nor.pout",2041,0.355392763,104.57466,91.7016,20.9991601
"1284","PGY-Min_rcp45","Nor.pout",2042,0.3595056605,105.19674,91.7016,21.4314975
"1285","PGY-Min_rcp45","Nor.pout",2043,0.362725454,105.71829,91.7016,21.7789247
"1286","PGY-Min_rcp45","Nor.pout",2044,0.364416366,106.07739,91.7016,21.9707651
"1287","PGY-Min_rcp45","Nor.pout",2045,0.3637162205,106.15573,91.7016,21.9337969
"1288","PGY-Min_rcp45","Nor.pout",2046,0.3616985635,106.01146,91.7016,21.7939341
"1289","PGY-Min_rcp45","Nor.pout",2047,0.3603636955,105.91462,91.7016,21.7176485
"1290","PGY-Min_rcp45","Nor.pout",2048,0.3598596065,105.91539,91.7016,21.7153262
"1291","PGY-Min_rcp45","Nor.pout",2049,0.360586993,106.03093,91.7016,21.83188
"1292","PGY-Min_rcp45","Nor.pout",2050,0.36241037,106.29797,91.7016,22.0324096
"1293","PGY-Min_rcp45","Sprat",1974,0.6744606,522.5234,382.893,365.135159
"1294","PGY-Min_rcp45","Sprat",1975,1.61232335,612.925,824.679,816.82028
"1295","PGY-Min_rcp45","Sprat",1976,1.42272665,754.7322,321.971,722.4646
"1296","PGY-Min_rcp45","Sprat",1977,1.3876328,406.19951,401.433,374.68172
"1297","PGY-Min_rcp45","Sprat",1978,1.03214915,364.0015,740.909,488.13318
"1298","PGY-Min_rcp45","Sprat",1979,0.62817475,542.63375,297.055,493.81966
"1299","PGY-Min_rcp45","Sprat",1980,1.73814005,613.5849,158.892,413.62074
"1300","PGY-Min_rcp45","Sprat",1981,1.1128358,164.8451,62.9174,293.229113
"1301","PGY-Min_rcp45","Sprat",1982,0.9052741,100.8944,39.0216,199.54564
"1302","PGY-Min_rcp45","Sprat",1983,1.82094,139.487,70.864,115.61963
"1303","PGY-Min_rcp45","Sprat",1984,1.0044931,94.51211,52.3474,112.831855
"1304","PGY-Min_rcp45","Sprat",1985,1.17112115,155.57215,31.5783,69.432199
"1305","PGY-Min_rcp45","Sprat",1986,1.70056505,71.88947,93.2776,30.00331
"1306","PGY-Min_rcp45","Sprat",1987,0.407073575,134.86996,36.066,46.6849459
"1307","PGY-Min_rcp45","Sprat",1988,1.4435744,136.83604,52.4912,97.12866
"1308","PGY-Min_rcp45","Sprat",1989,0.5104061,68.12847,106.846,75.02719427
"1309","PGY-Min_rcp45","Sprat",1990,1.36254675,139.53516,98.5642,83.02336716
"1310","PGY-Min_rcp45","Sprat",1991,1.25821,102.67541,63.3591,126.0227763
"1311","PGY-Min_rcp45","Sprat",1992,0.5362795,90.18058,90.913,134.7945403
"1312","PGY-Min_rcp45","Sprat",1993,1.26210915,118.6357,169.941,213.725999
"1313","PGY-Min_rcp45","Sprat",1994,0.5745747,142.76682,114.889,421.81738
"1314","PGY-Min_rcp45","Sprat",1995,1.40988155,217.67954,38.5201,419.477128
"1315","PGY-Min_rcp45","Sprat",1996,1.2560289,127.1778,35.0925,164.39906
"1316","PGY-Min_rcp45","Sprat",1997,0.87323425,66.19869,46.2967,120.7833717
"1317","PGY-Min_rcp45","Sprat",1998,1.46734285,135.51256,103.39,185.551833
"1318","PGY-Min_rcp45","Sprat",1999,0.9301348,116.75064,77.2089,221.48473622
"1319","PGY-Min_rcp45","Sprat",2000,1.1392344,117.89307,54.032,227.074004
"1320","PGY-Min_rcp45","Sprat",2001,1.5084958,113.01269,64.1184,221.366156
"1321","PGY-Min_rcp45","Sprat",2002,1.38264175,167.89607,55.5137,162.483392
"1322","PGY-Min_rcp45","Sprat",2003,1.24283465,90.02809,67.9539,198.528044
"1323","PGY-Min_rcp45","Sprat",2004,1.3113324,159.79608,187.738,218.197332
"1324","PGY-Min_rcp45","Sprat",2005,0.9400835,162.83359,55.8074,248.457882
"1325","PGY-Min_rcp45","Sprat",2006,1.6407843,183.28674,64.6815,129.55435
"1326","PGY-Min_rcp45","Sprat",2007,1.10297095,142.3944,52.9127,102.002382
"1327","PGY-Min_rcp45","Sprat",2008,0.95487275,81.72228,128.378,70.541546
"1328","PGY-Min_rcp45","Sprat",2009,0.6325217,247.4948,125.387,142.246271
"1329","PGY-Min_rcp45","Sprat",2010,0.6819491,224.419,143.356,160.2215481
"1330","PGY-Min_rcp45","Sprat",2011,0.7811661,238.6605,107.943,154.1318103
"1331","PGY-Min_rcp45","Sprat",2012,0.8419376,245.5465,62.6616,98.140065
"1332","PGY-Min_rcp45","Sprat",2013,1.1503497,92.7505,214.6,66.1693563
"1333","PGY-Min_rcp45","Sprat",2014,0.20748099,381.1958,160.056,158.83238882
"1334","PGY-Min_rcp45","Sprat",2015,0.98518425,421.2769,111.451,307.83893
"1335","PGY-Min_rcp45","Sprat",2016,2.00666625,227.9545,141.424,259.86144
"1336","PGY-Min_rcp45","Sprat",2017,0.8255969,106.68275,208.474,130.41525
"1337","PGY-Min_rcp45","Sprat",2018,0.90346995,188.87582,194.938,193.44501
"1338","PGY-Min_rcp45","Sprat",2019,0.4794628,226.9883,261.849,151.012749
"1339","PGY-Min_rcp45","Sprat",2020,0.5700285,373.9364,118.747,227.64877
"1340","PGY-Min_rcp45","Sprat",2022,0.900045,308.3009,124.065,206.17249
"1341","PGY-Min_rcp45","Sprat",2023,0.230009025,136.5007,102.099,29.999302
"1342","PGY-Min_rcp45","Sprat",2024,0.14048121,126.7325,98.1929,18.881859
"1343","PGY-Min_rcp45","Sprat",2025,0.222965075,142.1411,104.176,36.340815
"1344","PGY-Min_rcp45","Sprat",2026,0.359548445,164.5491,111.232,67.02821
"1345","PGY-Min_rcp45","Sprat",2027,0.48125807,182.4752,115.624,98.31282
"1346","PGY-Min_rcp45","Sprat",2028,0.58008085,197.1773,118.485,125.7846
"1347","PGY-Min_rcp45","Sprat",2029,0.63804265,206.0964,119.922,142.07327
"1348","PGY-Min_rcp45","Sprat",2030,0.6537479,208.4185,120.262,144.14126
"1349","PGY-Min_rcp45","Sprat",2031,0.62312715,203.8859,119.586,132.44746
"1350","PGY-Min_rcp45","Sprat",2032,0.57987555,196.6733,118.397,118.7972
"1351","PGY-Min_rcp45","Sprat",2033,0.5476893,191.5929,117.472,109.38163
"1352","PGY-Min_rcp45","Sprat",2034,0.52655575,188.2822,116.83,103.43173
"1353","PGY-Min_rcp45","Sprat",2035,0.51029355,185.7605,116.319,98.96596
"1354","PGY-Min_rcp45","Sprat",2036,0.4987128,183.9658,115.943,95.87954
"1355","PGY-Min_rcp45","Sprat",2037,0.49088835,182.7649,115.686,93.81164
"1356","PGY-Min_rcp45","Sprat",2038,0.4854649,181.925,115.504,92.35282
"1357","PGY-Min_rcp45","Sprat",2039,0.48132844,181.2714,115.361,91.2337
"1358","PGY-Min_rcp45","Sprat",2040,0.478368365,180.7986,115.257,90.44646
"1359","PGY-Min_rcp45","Sprat",2041,0.476518875,180.5064,115.192,89.96204
"1360","PGY-Min_rcp45","Sprat",2042,0.47542399,180.3365,115.154,89.65539
"1361","PGY-Min_rcp45","Sprat",2043,0.47426202,180.1561,115.114,89.29286
"1362","PGY-Min_rcp45","Sprat",2044,0.47231643,179.8499,115.045,88.69717
"1363","PGY-Min_rcp45","Sprat",2045,0.46929946,179.3754,114.938,87.82817
"1364","PGY-Min_rcp45","Sprat",2046,0.46574356,178.819,114.812,86.85691
"1365","PGY-Min_rcp45","Sprat",2047,0.46224222,178.2797,114.689,85.92446
"1366","PGY-Min_rcp45","Sprat",2048,0.459066855,177.7896,114.576,85.09615
"1367","PGY-Min_rcp45","Sprat",2049,0.45646649,177.3873,114.482,84.42759
"1368","PGY-Min_rcp45","Sprat",2050,0.45448705,177.0785,114.411,83.92398
"1369","FMSY-Min_rcp45","Herring",1974,0.7588798,231.55969,9.76504,266.0127707
"1370","FMSY-Min_rcp45","Herring",1975,1.3042258,160.38451,4.1549,253.936978
"1371","FMSY-Min_rcp45","Herring",1976,0.8217317,85.84528,2.27249,159.2551815
"1372","FMSY-Min_rcp45","Herring",1977,0.20984378,61.020586,1.40772,39.3143447
"1373","FMSY-Min_rcp45","Herring",1978,0,72.91383,1.13919,0
"1374","FMSY-Min_rcp45","Herring",1979,0,99.81087,4.2996,0
"1375","FMSY-Min_rcp45","Herring",1980,0.12016436,127.81693,15.4957,73.4498774
"1376","FMSY-Min_rcp45","Herring",1981,0.17640074,196.64405,20.8831,208.7451796
"1377","FMSY-Min_rcp45","Herring",1982,0.14514714,350.2555,30.5954,277.06982
"1378","FMSY-Min_rcp45","Herring",1983,0.32908226,619.4064,27.0698,430.2153877
"1379","FMSY-Min_rcp45","Herring",1984,0.52961984,922.1063,31.0249,460.933687
"1380","FMSY-Min_rcp45","Herring",1985,0.58612294,964.23796,46.2658,659.339468
"1381","FMSY-Min_rcp45","Herring",1986,0.48184306,915.1545,52.6667,752.730421
"1382","FMSY-Min_rcp45","Herring",1987,0.44578588,1041.9821,40.9552,1008.725363
"1383","FMSY-Min_rcp45","Herring",1988,0.45439118,1388.755,22.2127,1140.872967
"1384","FMSY-Min_rcp45","Herring",1989,0.38698212,1418.7947,19.8513,910.318178
"1385","FMSY-Min_rcp45","Herring",1990,0.37990196,1447.7683,19.5452,739.05632
"1386","FMSY-Min_rcp45","Herring",1991,0.39866822,1277.231,21.3652,685.045255
"1387","FMSY-Min_rcp45","Herring",1992,0.54486654,1037.9571,31.067,764.4316
"1388","FMSY-Min_rcp45","Herring",1993,0.73706082,739.9792,32.9629,687.90159
"1389","FMSY-Min_rcp45","Herring",1994,0.69873378,745.5892,24.9279,597.20772
"1390","FMSY-Min_rcp45","Herring",1995,0.81420278,717.5503,26.3676,595.416686
"1391","FMSY-Min_rcp45","Herring",1996,0.32842296,613.8649,26.9955,274.3717617
"1392","FMSY-Min_rcp45","Herring",1997,0.28901004,731.4918,17.2294,264.055839
"1393","FMSY-Min_rcp45","Herring",1998,0.43480576,993.3717,13.0516,380.193317
"1394","FMSY-Min_rcp45","Herring",1999,0.33357768,1051.398,38.7461,369.621777
"1395","FMSY-Min_rcp45","Herring",2000,0.3329749,1080.7987,24.9031,421.77943
"1396","FMSY-Min_rcp45","Herring",2001,0.26654598,1403.6539,67.4674,363.6912387
"1397","FMSY-Min_rcp45","Herring",2002,0.23786614,1741.8249,27.1564,390.438144
"1398","FMSY-Min_rcp45","Herring",2003,0.2481339,1976.9937,18.6826,487.43234
"1399","FMSY-Min_rcp45","Herring",2004,0.26330118,2185.2915,21.3184,589.575669
"1400","FMSY-Min_rcp45","Herring",2005,0.34292734,2156.3095,14.6768,665.39644
"1401","FMSY-Min_rcp45","Herring",2006,0.27782698,1591.1039,17.0225,513.246729
"1402","FMSY-Min_rcp45","Herring",2007,0.2450066,1244.5221,21.6824,406.368329
"1403","FMSY-Min_rcp45","Herring",2008,0.17291617,1111.3688,19.6346,258.712891
"1404","FMSY-Min_rcp45","Herring",2009,0.101812658,1248.4956,22.1427,168.588998
"1405","FMSY-Min_rcp45","Herring",2010,0.11508248,1322.1095,22.2495,186.255103
"1406","FMSY-Min_rcp45","Herring",2011,0.103211948,1772.3529,19.8325,224.0493293
"1407","FMSY-Min_rcp45","Herring",2012,0.196455128,2088.1422,19.1553,434.509325
"1408","FMSY-Min_rcp45","Herring",2013,0.22559307,1898.867,31.5267,511.21947
"1409","FMSY-Min_rcp45","Herring",2014,0.21804767,1702.954,35.9912,518.0419736
"1410","FMSY-Min_rcp45","Herring",2015,0.24194578,1629.382,9.70052,494.949169
"1411","FMSY-Min_rcp45","Herring",2016,0.246371,1879.231,14.828,563.618342
"1412","FMSY-Min_rcp45","Herring",2017,0.186973982,1712.107,7.49557,490.97533
"1413","FMSY-Min_rcp45","Herring",2018,0.24780678,1520.7794,17.7671,591.79746
"1414","FMSY-Min_rcp45","Herring",2019,0.223565024,1271.7445,14.1253,432.12261
"1415","FMSY-Min_rcp45","Herring",2020,0.21,1124.0798,23.2721,289.790864
"1416","FMSY-Min_rcp45","Herring",2022,0.30934886,1230.2397,22.2585,412.18582
"1417","FMSY-Min_rcp45","Herring",2023,0.29567794,1175.871,22.0101,337.800133
"1418","FMSY-Min_rcp45","Herring",2024,0.24376776,969.4328,21.6889,221.069567
"1419","FMSY-Min_rcp45","Herring",2025,0.192181452,764.2791,20.586,147.468442
"1420","FMSY-Min_rcp45","Herring",2026,0.17712439,704.3998,20.178,129.40492
"1421","FMSY-Min_rcp45","Herring",2027,0.182860746,727.2131,20.6275,139.548139
"1422","FMSY-Min_rcp45","Herring",2028,0.200146254,795.9543,21.4253,167.685647
"1423","FMSY-Min_rcp45","Herring",2029,0.221780306,881.9893,22.0778,205.567254
"1424","FMSY-Min_rcp45","Herring",2030,0.24370316,969.1745,22.3884,244.499369
"1425","FMSY-Min_rcp45","Herring",2031,0.25887078,1029.4923,22.3345,273.311364
"1426","FMSY-Min_rcp45","Herring",2032,0.26790158,1065.4075,22.0813,291.101705
"1427","FMSY-Min_rcp45","Herring",2033,0.27165774,1080.3466,21.7597,298.818197
"1428","FMSY-Min_rcp45","Herring",2034,0.2720878,1082.0559,21.4712,300.233223
"1429","FMSY-Min_rcp45","Herring",2035,0.2712892,1078.8793,21.2845,299.375946
"1430","FMSY-Min_rcp45","Herring",2036,0.27044362,1075.5185,21.2312,298.439109
"1431","FMSY-Min_rcp45","Herring",2037,0.2699852,1073.6949,21.3044,298.238736
"1432","FMSY-Min_rcp45","Herring",2038,0.27008926,1074.1077,21.4651,299.168824
"1433","FMSY-Min_rcp45","Herring",2039,0.27096898,1077.6051,21.6574,301.769867
"1434","FMSY-Min_rcp45","Herring",2040,0.2729167,1085.3528,21.8265,306.62939
"1435","FMSY-Min_rcp45","Herring",2041,0.27592702,1097.324,21.933,313.624884
"1436","FMSY-Min_rcp45","Herring",2042,0.27951108,1111.578,21.9623,321.700328
"1437","FMSY-Min_rcp45","Herring",2043,0.28297268,1125.3431,21.9265,329.455036
"1438","FMSY-Min_rcp45","Herring",2044,0.2857395,1136.3462,21.8557,335.616523
"1439","FMSY-Min_rcp45","Herring",2045,0.28741082,1142.9937,21.7823,339.33851
"1440","FMSY-Min_rcp45","Herring",2046,0.28800154,1145.3449,21.7257,340.827749
"1441","FMSY-Min_rcp45","Herring",2047,0.28798342,1145.2698,21.6832,341.06472
"1442","FMSY-Min_rcp45","Herring",2048,0.2878002,1144.5437,21.6323,340.973417
"1443","FMSY-Min_rcp45","Herring",2049,0.28776262,1144.3937,21.5397,341.196876
"1444","FMSY-Min_rcp45","Herring",2050,0.28792798,1145.0511,21.3756,341.708427
"1445","FMSY-Min_rcp45","Nor.pout",1974,2.468944,289.16,296.519,732.53482
"1446","FMSY-Min_rcp45","Nor.pout",1975,1.64387465,279.994857,437.039,508.26122
"1447","FMSY-Min_rcp45","Nor.pout",1976,1.5224247,349.86366,324.145,472.6081
"1448","FMSY-Min_rcp45","Nor.pout",1977,1.0906025,342.06122,170.41,383.9666
"1449","FMSY-Min_rcp45","Nor.pout",1978,1.2317536,298.4487,210.768,253.75616
"1450","FMSY-Min_rcp45","Nor.pout",1979,1.32269955,257.6187,238.073,339.89802
"1451","FMSY-Min_rcp45","Nor.pout",1980,1.38928165,371.88192,125.229,534.6499
"1452","FMSY-Min_rcp45","Nor.pout",1981,1.12269295,287.05,191.22,431.92782
"1453","FMSY-Min_rcp45","Nor.pout",1982,1.21148445,158.147,224.416,390.19692
"1454","FMSY-Min_rcp45","Nor.pout",1983,1.5412998,240.68174,149.705,475.747
"1455","FMSY-Min_rcp45","Nor.pout",1984,1.79489345,264.03539,115.705,376.483903
"1456","FMSY-Min_rcp45","Nor.pout",1985,2.247639,172.7521,94.6504,227.634972
"1457","FMSY-Min_rcp45","Nor.pout",1986,1.3174862,89.14928,134.926,180.330076
"1458","FMSY-Min_rcp45","Nor.pout",1987,1.7503282,122.57884,41.5738,148.92635
"1459","FMSY-Min_rcp45","Nor.pout",1988,0.94258805,83.0002,88.6904,109.21943
"1460","FMSY-Min_rcp45","Nor.pout",1989,1.07631695,75.1807,90.5653,166.74228
"1461","FMSY-Min_rcp45","Nor.pout",1990,1.1923404,122.70078,109.104,138.8413
"1462","FMSY-Min_rcp45","Nor.pout",1991,1.7090076,139.47559,129.943,189.81918
"1463","FMSY-Min_rcp45","Nor.pout",1992,0.96790925,162.5858,89.6293,302.27539
"1464","FMSY-Min_rcp45","Nor.pout",1993,1.65956005,203.9983,68.3101,181.097588
"1465","FMSY-Min_rcp45","Nor.pout",1994,1.29326465,89.22873,173.415,183.61828
"1466","FMSY-Min_rcp45","Nor.pout",1995,0.7277371,160.57614,88.3115,231.894454
"1467","FMSY-Min_rcp45","Nor.pout",1996,0.82572245,245.01284,121.218,156.22424
"1468","FMSY-Min_rcp45","Nor.pout",1997,0.74697155,166.1471,37.9921,156.781548
"1469","FMSY-Min_rcp45","Nor.pout",1998,0.60588335,198.22325,79.2273,73.980497
"1470","FMSY-Min_rcp45","Nor.pout",1999,0.86846575,105.3018,112.487,92.388104
"1471","FMSY-Min_rcp45","Nor.pout",2000,0.7485117,139.67954,51.1592,185.103762
"1472","FMSY-Min_rcp45","Nor.pout",2001,0.28780255,183.1745,72.9102,64.358235
"1473","FMSY-Min_rcp45","Nor.pout",2002,0.7289192,106.6846,42.5673,77.13822
"1474","FMSY-Min_rcp45","Nor.pout",2003,0.933536375,59.4979,19.3656,24.569144
"1475","FMSY-Min_rcp45","Nor.pout",2004,0.65050853,36.292,25.2027,13.487771
"1476","FMSY-Min_rcp45","Nor.pout",2005,0,23.86979,57.4175,0.04144
"1477","FMSY-Min_rcp45","Nor.pout",2006,0.862815205,48.74232,38.2544,46.529024
"1478","FMSY-Min_rcp45","Nor.pout",2007,0,60.06158,52.3778,5.799451
"1479","FMSY-Min_rcp45","Nor.pout",2008,0.4841404425,73.3772,87.4364,34.84358
"1480","FMSY-Min_rcp45","Nor.pout",2009,0.4917373605,98.91465,94.3184,45.821459
"1481","FMSY-Min_rcp45","Nor.pout",2010,1.03404665,178.45056,24.7261,131.191062
"1482","FMSY-Min_rcp45","Nor.pout",2011,0.051916797,148.28922,53.3982,6.839861
"1483","FMSY-Min_rcp45","Nor.pout",2012,0.0778698,72.5022,103.849,26.946185
"1484","FMSY-Min_rcp45","Nor.pout",2013,0.775380635,82.5971,36.3479,82.179503
"1485","FMSY-Min_rcp45","Nor.pout",2014,0.835226515,92.21023,126.105,44.189139
"1486","FMSY-Min_rcp45","Nor.pout",2015,0.72108428,93.34529,76.0954,57.351168
"1487","FMSY-Min_rcp45","Nor.pout",2016,1.01592866,157.82236,97.7589,60.202685
"1488","FMSY-Min_rcp45","Nor.pout",2017,0.4107002405,86.55916,48.2253,33.940902
"1489","FMSY-Min_rcp45","Nor.pout",2018,0.77114776,98.43368,120.05,36.151546
"1490","FMSY-Min_rcp45","Nor.pout",2019,0.989817885,90.77101,180.08,97.554556
"1491","FMSY-Min_rcp45","Nor.pout",2020,0.54,252.72134,91.7016,145.7728507
"1492","FMSY-Min_rcp45","Nor.pout",2022,0.7,423.517,91.7016,139.199951
"1493","FMSY-Min_rcp45","Nor.pout",2023,0.4186003355,137.936,91.7016,17.5123395
"1494","FMSY-Min_rcp45","Nor.pout",2024,0,57.15052,91.7016,0
"1495","FMSY-Min_rcp45","Nor.pout",2025,0,47.45736,87.0383,0
"1496","FMSY-Min_rcp45","Nor.pout",2026,0,47.37854,86.8937,0
"1497","FMSY-Min_rcp45","Nor.pout",2027,0,50.72513,91.7016,0
"1498","FMSY-Min_rcp45","Nor.pout",2028,0.02749431815,61.2,91.7016,0.8079558
"1499","FMSY-Min_rcp45","Nor.pout",2029,0.1111573135,72.32113,91.7016,3.8977231
